Unnamed: 0,created_at,text,user_name,user_location,retweet_count,favorite_count
2697,13/03/2020 11:36,RT muhahmed0145 Follow the link to join our TEAM What is Campus BCAT Campus BCAT is a university ,Muhammad Naseer,Kaduna Nigeria,10,0
2698,13/03/2020 11:36,Did you know that black men of the African diaspora are most likely to drop out of university In response to t ,K J Brazant FRSA,United Kingdom,2,4
2699,13/03/2020 11:35,RT CBCAlerts Quebec Premier Francois Legault is asking all people returning from travel abroad to self isolate for 14 days This is manda ,Sarah Scout,sarahscout wordpress com,118,0
2700,13/03/2020 11:35,ondertussen in de UK UCU strike why university lecturers and other staff have taken action ,Peter VP,Duffel Belgium,0,0
2701,13/03/2020 11:35,RT NgareDee 1 Free university college education 2 Support youth business by 10 revenue 3 5 budget to youth fund 5 Paid youth inte ,Your Favorite Hawker,Kenya,3,0
2702,13/03/2020 11:35,RT BiLGiOfficial Within the scope of the measures declared by the Presidency the education in our University has been suspended for 3 we ,NUR KUZU,nan,23,0
2703,13/03/2020 11:35,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,Appi,Los Angeles CA,65,0
2704,13/03/2020 11:35,Malaysia s new PM has separated the education and higher education ministries into two will the new standalone ,UniversityWorldNews,nan,0,0
2705,13/03/2020 11:34,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes , depaor,nan,117,0
2706,13/03/2020 11:34,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,Mallam Issa,nan,532,0
2707,13/03/2020 11:33,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,lazybird,Timbaktu,65,0
2708,13/03/2020 11:33,RT HistoricaCanada Our revamped education guide Residential Schools in Canada aims to raise awareness of the history of residential sch ,CitizenshipChallenge,Canada ,59,0
2709,13/03/2020 11:33,Admission Open for Canada Montr al Qu bec Study Visa with IELTS 6 Bands Required 1 Fast amp Effecient Proces ,Planet Bulls Consultants,Mohali Sector 54 Mohali,0,0
2710,13/03/2020 11:33,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Steph Le Bref,all over the place,140,0
2711,13/03/2020 11:33,RT ameesha patel Back in Mumbai and going thru my TUFTS UNIVERSITY memorabilia unbeatable years and unbeatable memories so fortuna ,Lakhan Singh,Gujarat India,23,0
2712,13/03/2020 11:33,RT ameesha patel MUmbai TUFTS UNIVERSITY graduation certificates being hung proudly on my wall nothing like a super ,Lakhan Singh,Gujarat India,42,0
2713,13/03/2020 11:31,RT HistoricaCanada Discover how residential schools continue to affect Indigenous communities in the present day in our revamped Residen ,Nathalie Langstaedtl,nan,33,0
2714,13/03/2020 11:31,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,TheMeWithNoMask,nan,140,0
2715,13/03/2020 11:31, Study in UK with or without IELTS Contact us at 91 7096978682 and grab new opportunities of studying in ,Edge International,nan,0,0
2716,13/03/2020 11:30,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus , Graeme Fuller,Sydney Australia,140,0
2717,13/03/2020 11:30,RT GovMikeDeWine HIGHER EDUCATION I am asking these institutions to screen students returning from international travel or cruise s ,Yaya Babair,Whitefish Bay WI,218,0
2718,13/03/2020 11:30,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,Rahul Jaiswal ,Mahim Mumbai,65,0
2719,13/03/2020 11:28, kevinjguest Peterlwhittle NLESDCA The evidence is all around us all around the world I have more university de ,Joe Blow,nan,0,0
2720,13/03/2020 11:27,PCpl Rhea joy Quitioan lectured on Drugs Awareness and Education to the students of Kalinga State University at B ,Lea S Kimmayong,nan,0,0
2721,13/03/2020 11:27, htugcas AcademicChatter Purdue University says that campus is still open to staff If lecturers are staff they ll ,Ela Castellanos Reyes,West Lafayette IN,0,1
2722,13/03/2020 11:27,RT Omkar Raii Congratulations IITDelhi on securing 47th rank in QSWorldUniversityRankings2020 raising 14 places from the last year s 6 ,M Purushotham,nan,343,0
2723,13/03/2020 11:26,Background Information 1 3 The University College Union ucu is the largest trade union for academics lecturer ,DanielHunterUni,Manchester England,0,0
2724,13/03/2020 11:25,RT ADIIIZ1 Imagine a MAN paying his Girlfriend s university tuition FEES or college FEES with hope of MARRYING her after HER education ,Nzambi,Silicon Mountain ,44,0
2725,13/03/2020 11:25,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Joani Sparkles ,Ministry of Magic London,140,0
2726,13/03/2020 11:25,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,SwaRajForIndia,nan,65,0
2727,13/03/2020 11:25,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Duchess Of Hearts ,Nairobi Kenya,283,0
2728,13/03/2020 11:23,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Ni Silas Umtiti ,Kenya,283,0
2729,13/03/2020 11:23,RT biplop96155109 Education Kampala International University Kampala International University KIU is the number one private universit ,Ranking Web of Universities Webometrics,Spain,2,0
2730,13/03/2020 11:23,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Mary O Connor,nan,117,0
2731,13/03/2020 11:23,RT UniLuzern Given the CoronaVirus situation the University of Lucerne will go digital as of March 16 The continuous functioning of t ,Lucerne Master in Computational Social Sciences,Lucerne Switzerland,6,0
2732,13/03/2020 11:22,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,Tunnel Vision ,Maldives,532,0
2733,13/03/2020 11:22,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Sniper Barbie,nan,117,0
2734,13/03/2020 11:22,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,Vaidehi ChaloKashmir,Jammu And Kashmir UT,65,0
2735,13/03/2020 11:22,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Pearse Museum,Ireland,117,0
2736,13/03/2020 11:22,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,John Polwrek,somewhere in LA area ,140,0
2737,13/03/2020 11:21, AOC OMG what an amazingly stupid over privileged schmuck you are What good did a college education do you You w ,Jack Randall,New Mexico USA,0,0
2738,13/03/2020 11:20,RT decjordan Despite university closures in Ireland due to COVID19 the SRERC UCC virtual visiting speaker series goes ahead next week ,OurFuture BOT,Italy,7,0
2739,13/03/2020 11:20,RT ichaydon The Office of Research and Graduate Education is working with University administration to ensure individuals who assist wit ,Michael Esposito,Philadelphia PA USA,176,0
2740,13/03/2020 11:20,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Frank McDonald,Dublin City Ireland,117,0
2741,13/03/2020 11:20,In response to the coronavirus outbreak yesterday I advised all Northwood classes will move online Northwood has ,Kent MacDonald,Midland MI,3,13
2742,13/03/2020 11:19,RT decjordan Despite university closures in Ireland due to COVID19 the SRERC UCC virtual visiting speaker series goes ahead next week ,Geraldine Ryan,nan,7,0
2743,13/03/2020 11:19, unitartu is one of the most respected centers of education and research in Central and Eastern Europe as well as ,Mladiinfo,Skopje Macedonia,0,0
2744,13/03/2020 11:19,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,ZinefZimbabwe1,Harare Zimbabwe,70,0
2745,13/03/2020 11:18,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Laura,Limerick Ireland,117,0
2746,13/03/2020 11:18,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Kat Tompkins,nan,140,0
2747,13/03/2020 11:18,RT MasserAfrique A presentation on the Emerging Trends in the Ghanaian Maritime Industry by our CEO and lead maritime educator and traine ,Low Sulfur Bunker Global Information Centre,nan,3,0
2748,13/03/2020 11:18,RT ms ahaabwa Today in WomensHistoryMonth we honour Eunice Lubega Posnansky the first Ugandan woman to graduate from an African univers ,Kagolo Nsubuga,Kampala Uganda,15,0
2749,13/03/2020 11:17,RT OUPPrimary We re here to support you wherever you teach wherever you learn with our online resources and free support If your s ,Maggie Mcharg,Kettering ,8,0
2750,13/03/2020 11:17,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Marian Corcoran,nan,117,0
2751,13/03/2020 11:16,The judges decision finalists for the Guardian University Awards 2020 ,Guardian Education,London,0,0
2752,13/03/2020 11:16,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Patti,Southeast,140,0
2753,13/03/2020 11:16,I hope my uni lecturers and everyone associated with higher education establishment university gets Corona I despis ,Sxncho,nan,0,0
2754,13/03/2020 11:15,RT OUPPrimary We re here to support you wherever you teach wherever you learn with our online resources and free support If your s ,Sharmaine Clements,Northamptonshire ,8,0
2755,13/03/2020 11:15,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,chris savage,Washington DC,140,0
2756,13/03/2020 11:15,RT OxfordEdMaths We re here to support you wherever you teach wherever you learn with our online resources and free support If you ,thesocietyofheads,Market Harborough,4,0
2757,13/03/2020 11:14,Yuin University crowdfunding project Check it out education Compton ,Crowdfunding Center,nan,0,0
2758,13/03/2020 11:14,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Miriam Hand,Dublin,117,0
2759,13/03/2020 11:14,RT DrPeteKirwan The strikes for me are a gesture of faith in a university that prioritises ideas over money education over metrics we ,Neill Clark,Lost in Music Glasgow,6,0
2760,13/03/2020 11:14,University of Minnesota suspends in person classes at all five campuses amid COVID 19 pandemic ,Echo Press,Alexandria MN,0,0
2761,13/03/2020 11:14,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Emer Mangan,Dublin,117,0
2762,13/03/2020 11:14,Our FollowFriday is CU WomensHealth a part of UCHealth University of Colorado Hospital focusing on women s healt ,EfemiaUK,UK,0,1
2763,13/03/2020 11:13,RT MOOCsNews Coursera offers free online courses to universities worldwide during coronavirus pandemic Fortune ,Age Discrimination,NY NY 10001,6,0
2764,13/03/2020 11:13,Monash University researchers have developed Australia s first high resolution vegetation map For more details Vis ,Scorp Overseas,New Delhi India,0,0
2765,13/03/2020 11:12,RT MOOCsNews Coursera offers free online courses to universities worldwide during coronavirus pandemic Fortune ,CatholiX Gay Catholics Xhristians Friends,NY NY,6,0
2766,13/03/2020 11:12,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,EmmaPeach,Among The Human Race,140,0
2767,13/03/2020 11:12,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Scoil Oilibh ir,An Ch il Mh n Cluain Saileach B C 15 D15 PX99,117,0
2768,13/03/2020 11:11,RT MOOCsNews Coursera offers free online courses to universities worldwide during coronavirus pandemic Fortune ,AboutEdu,nan,6,0
2769,13/03/2020 11:11,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Dr Nyasha William Gwazemba PhD,Bulawayo Zimbabwe,70,0
2770,13/03/2020 11:11,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Larry Davenport,nan,140,0
2771,13/03/2020 11:11,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Claude Taylor,DC and on the road ,140,0
